Season,Round,Date,Home.team,Away.team,providerId
2017,SF,16/09/2017,Greater Western Sydney,West Coast,CD_M20170142502
2017,PF,22/09/2017,Adelaide,Geelong,CD_M20170142601
2017,PF,23/09/2017,Richmond,Greater Western Sydney,CD_M20170142602
2017,GF,30/09/2017,Adelaide,Richmond,CD_M20170142701
2018,1,22/03/2018,Richmond,Carlton,CD_M20180140101
2018,1,23/03/2018,Essendon,Adelaide,CD_M20180140102
2018,1,24/03/2018,St Kilda,Brisbane Lions,CD_M20180140103
2018,1,24/03/2018,Port Adelaide,Fremantle,CD_M20180140104
2018,1,24/03/2018,Gold Coast,North Melbourne,CD_M20180140105
2018,1,24/03/2018,Hawthorn,Collingwood,CD_M20180140106
2018,1,25/03/2018,Greater Western Sydney,Western Bulldogs,CD_M20180140107
2018,1,25/03/2018,Melbourne,Geelong,CD_M20180140108
2018,1,25/03/2018,West Coast,Sydney,CD_M20180140109
2018,2,29/03/2018,Adelaide,Richmond,CD_M20180140201
2018,2,30/03/2018,North Melbourne,St Kilda,CD_M20180140202
2018,2,31/03/2018,Carlton,Gold Coast,CD_M20180140203
2018,2,31/03/2018,Collingwood,Greater Western Sydney,CD_M20180140204
2018,2,31/03/2018,Brisbane Lions,Melbourne,CD_M20180140205
2018,2,31/03/2018,Fremantle,Essendon,CD_M20180140206
2018,2,1/04/2018,Western Bulldogs,West Coast,CD_M20180140207
2018,2,1/04/2018,Sydney,Port Adelaide,CD_M20180140208
2018,2,2/04/2018,Geelong,Hawthorn,CD_M20180140209
2018,3,6/04/2018,Carlton,Collingwood,CD_M20180140301
2018,3,7/04/2018,Port Adelaide,Brisbane Lions,CD_M20180140302
2018,3,7/04/2018,Melbourne,North Melbourne,CD_M20180140303
2018,3,7/04/2018,Gold Coast,Fremantle,CD_M20180140304
2018,3,7/04/2018,Sydney,Greater Western Sydney,CD_M20180140305
2018,3,7/04/2018,St Kilda,Adelaide,CD_M20180140306
2018,3,8/04/2018,Richmond,Hawthorn,CD_M20180140307
2018,3,8/04/2018,Western Bulldogs,Essendon,CD_M20180140308
2018,3,8/04/2018,West Coast,Geelong,CD_M20180140309
2018,4,13/04/2018,Adelaide,Collingwood,CD_M20180140401
2018,4,14/04/2018,Greater Western Sydney,Fremantle,CD_M20180140402
2018,4,14/04/2018,Richmond,Brisbane Lions,CD_M20180140403
2018,4,14/04/2018,Western Bulldogs,Sydney,CD_M20180140404
2018,4,14/04/2018,North Melbourne,Carlton,CD_M20180140405
2018,4,14/04/2018,West Coast,Gold Coast,CD_M20180140406
2018,4,15/04/2018,Essendon,Port Adelaide,CD_M20180140407
2018,4,15/04/2018,Hawthorn,Melbourne,CD_M20180140408
2018,4,15/04/2018,Geelong,St Kilda,CD_M20180140409
2018,5,20/04/2018,Sydney,Adelaide,CD_M20180140501
2018,5,21/04/2018,St Kilda,Greater Western Sydney,CD_M20180140502
2018,5,21/04/2018,Carlton,West Coast,CD_M20180140503
2018,5,21/04/2018,Port Adelaide,Geelong,CD_M20180140504
2018,5,21/04/2018,Fremantle,Western Bulldogs,CD_M20180140505
2018,5,22/04/2018,North Melbourne,Hawthorn,CD_M20180140506
2018,5,22/04/2018,Brisbane Lions,Gold Coast,CD_M20180140507
2018,5,24/04/2018,Melbourne,Richmond,CD_M20180140508
2018,5,25/04/2018,Collingwood,Essendon,CD_M20180140509
2018,6,27/04/2018,Western Bulldogs,Carlton,CD_M20180140601
2018,6,28/04/2018,Geelong,Sydney,CD_M20180140602
2018,6,28/04/2018,North Melbourne,Port Adelaide,CD_M20180140603
2018,6,28/04/2018,Greater Western Sydney,Brisbane Lions,CD_M20180140604
2018,6,28/04/2018,Hawthorn,St Kilda,CD_M20180140605
2018,6,28/04/2018,Adelaide,Gold Coast,CD_M20180140606
2018,6,29/04/2018,Essendon,Melbourne,CD_M20180140607
2018,6,29/04/2018,Collingwood,Richmond,CD_M20180140608
2018,6,29/04/2018,Fremantle,West Coast,CD_M20180140609
2018,7,4/05/2018,Geelong,Greater Western Sydney,CD_M20180140701
2018,7,5/05/2018,Western Bulldogs,Gold Coast,CD_M20180140702
2018,7,5/05/2018,Essendon,Hawthorn,CD_M20180140703
2018,7,5/05/2018,West Coast,Port Adelaide,CD_M20180140704
2018,7,5/05/2018,Sydney,North Melbourne,CD_M20180140705
2018,7,5/05/2018,Adelaide,Carlton,CD_M20180140706
2018,7,6/05/2018,Richmond,Fremantle,CD_M20180140707
2018,7,6/05/2018,St Kilda,Melbourne,CD_M20180140708
2018,7,6/05/2018,Brisbane Lions,Collingwood,CD_M20180140709
2018,8,11/05/2018,Hawthorn,Sydney,CD_M20180140801
2018,8,12/05/2018,Greater Western Sydney,West Coast,CD_M20180140802
2018,8,12/05/2018,Carlton,Essendon,CD_M20180140803
2018,8,12/05/2018,Gold Coast,Melbourne,CD_M20180140804
2018,8,12/05/2018,Port Adelaide,Adelaide,CD_M20180140805
2018,8,12/05/2018,Western Bulldogs,Brisbane Lions,CD_M20180140806
2018,8,12/05/2018,Fremantle,St Kilda,CD_M20180140807
2018,8,13/05/2018,North Melbourne,Richmond,CD_M20180140808
2018,8,13/05/2018,Collingwood,Geelong,CD_M20180140809
2018,9,18/05/2018,Adelaide,Western Bulldogs,CD_M20180140901
2018,9,19/05/2018,North Melbourne,Greater Western Sydney,CD_M20180140902
2018,9,19/05/2018,Gold Coast,Port Adelaide,CD_M20180140903
2018,9,19/05/2018,Essendon,Geelong,CD_M20180140904
2018,9,19/05/2018,Sydney,Fremantle,CD_M20180140905
2018,9,19/05/2018,St Kilda,Collingwood,CD_M20180140906
2018,9,20/05/2018,Carlton,Melbourne,CD_M20180140907
2018,9,20/05/2018,Brisbane Lions,Hawthorn,CD_M20180140908
2018,9,20/05/2018,West Coast,Richmond,CD_M20180140909
2018,10,25/05/2018,Collingwood,Western Bulldogs,CD_M20180141001
2018,10,26/05/2018,Richmond,St Kilda,CD_M20180141002
2018,10,26/05/2018,Brisbane Lions,Sydney,CD_M20180141003
2018,10,26/05/2018,Geelong,Carlton,CD_M20180141004
2018,10,26/05/2018,Greater Western Sydney,Essendon,CD_M20180141005
2018,10,27/05/2018,Hawthorn,West Coast,CD_M20180141006
2018,10,27/05/2018,Melbourne,Adelaide,CD_M20180141007
2018,10,27/05/2018,Fremantle,North Melbourne,CD_M20180141008
2018,11,1/06/2018,Sydney,Carlton,CD_M20180141101
2018,11,2/06/2018,Western Bulldogs,Melbourne,CD_M20180141102
2018,11,2/06/2018,Hawthorn,Port Adelaide,CD_M20180141103
2018,11,2/06/2018,Gold Coast,Geelong,CD_M20180141104
2018,11,2/06/2018,Essendon,Richmond,CD_M20180141105
2018,11,2/06/2018,West Coast,St Kilda,CD_M20180141106
2018,11,3/06/2018,North Melbourne,Brisbane Lions,CD_M20180141107
2018,11,3/06/2018,Collingwood,Fremantle,CD_M20180141108
2018,11,3/06/2018,Adelaide,Greater Western Sydney,CD_M20180141109
2018,12,8/06/2018,Port Adelaide,Richmond,CD_M20180141201
2018,12,9/06/2018,Geelong,North Melbourne,CD_M20180141202
2018,12,9/06/2018,Greater Western Sydney,Gold Coast,CD_M20180141203
2018,12,9/06/2018,St Kilda,Sydney,CD_M20180141204
2018,12,10/06/2018,Brisbane Lions,Essendon,CD_M20180141205
2018,12,10/06/2018,Fremantle,Adelaide,CD_M20180141206
2018,12,11/06/2018,Melbourne,Collingwood,CD_M20180141207
2018,13,14/06/2018,Port Adelaide,Western Bulldogs,CD_M20180141301
2018,13,15/06/2018,Sydney,West Coast,CD_M20180141302
2018,13,16/06/2018,Carlton,Fremantle,CD_M20180141303
2018,13,16/06/2018,Gold Coast,St Kilda,CD_M20180141304
2018,13,16/06/2018,Hawthorn,Adelaide,CD_M20180141305
2018,13,17/06/2018,Geelong,Richmond,CD_M20180141306
2018,14,21/06/2018,West Coast,Essendon,CD_M20180141401
2018,14,22/06/2018,Port Adelaide,Melbourne,CD_M20180141402
2018,14,23/06/2018,Hawthorn,Gold Coast,CD_M20180141403
2018,14,23/06/2018,Brisbane Lions,Greater Western Sydney,CD_M20180141404
2018,14,23/06/2018,Western Bulldogs,North Melbourne,CD_M20180141405
2018,14,24/06/2018,Collingwood,Carlton,CD_M20180141406
2018,15,28/06/2018,Richmond,Sydney,CD_M20180141501
2018,15,29/06/2018,Western Bulldogs,Geelong,CD_M20180141502
2018,15,30/06/2018,Carlton,Port Adelaide,CD_M20180141503
2018,15,30/06/2018,Adelaide,West Coast,CD_M20180141504
2018,15,30/06/2018,Gold Coast,Collingwood,CD_M20180141505
2018,15,30/06/2018,Greater Western Sydney,Hawthorn,CD_M20180141506
2018,15,1/07/2018,Melbourne,St Kilda,CD_M20180141507
2018,15,1/07/2018,Essendon,North Melbourne,CD_M20180141508
2018,15,1/07/2018,Fremantle,Brisbane Lions,CD_M20180141509
2018,16,5/07/2018,Sydney,Geelong,CD_M20180141601
2018,16,6/07/2018,Richmond,Adelaide,CD_M20180141602
2018,16,7/07/2018,Brisbane Lions,Carlton,CD_M20180141603
2018,16,7/07/2018,Port Adelaide,St Kilda,CD_M20180141604
2018,16,7/07/2018,Western Bulldogs,Hawthorn,CD_M20180141605
2018,16,7/07/2018,Melbourne,Fremantle,CD_M20180141606
2018,16,8/07/2018,North Melbourne,Gold Coast,CD_M20180141607
2018,16,8/07/2018,Essendon,Collingwood,CD_M20180141608
2018,16,8/07/2018,West Coast,Greater Western Sydney,CD_M20180141609
2018,17,12/07/2018,Adelaide,Geelong,CD_M20180141701
2018,17,13/07/2018,St Kilda,Carlton,CD_M20180141702
2018,17,14/07/2018,Hawthorn,Brisbane Lions,CD_M20180141703
2018,17,14/07/2018,Melbourne,Western Bulldogs,CD_M20180141704
2018,17,14/07/2018,Gold Coast,Essendon,CD_M20180141705
2018,17,14/07/2018,Greater Western Sydney,Richmond,CD_M20180141706
2018,17,15/07/2018,Collingwood,West Coast,CD_M20180141707
2018,17,15/07/2018,North Melbourne,Sydney,CD_M20180141708
2018,17,15/07/2018,Fremantle,Port Adelaide,CD_M20180141709
2018,18,20/07/2018,St Kilda,Richmond,CD_M20180141801
2018,18,21/07/2018,Collingwood,North Melbourne,CD_M20180141802
2018,18,21/07/2018,Sydney,Gold Coast,CD_M20180141803
2018,18,21/07/2018,Essendon,Fremantle,CD_M20180141804
2018,18,21/07/2018,Brisbane Lions,Adelaide,CD_M20180141805
2018,18,21/07/2018,Geelong,Melbourne,CD_M20180141806
2018,18,22/07/2018,Carlton,Hawthorn,CD_M20180141807
2018,18,22/07/2018,West Coast,Western Bulldogs,CD_M20180141808
2018,18,22/07/2018,Port Adelaide,Greater Western Sydney,CD_M20180141809
2018,19,27/07/2018,Essendon,Sydney,CD_M20180141901
2018,19,28/07/2018,Richmond,Collingwood,CD_M20180141902
2018,19,28/07/2018,Geelong,Brisbane Lions,CD_M20180141903
2018,19,28/07/2018,Greater Western Sydney,St Kilda,CD_M20180141904
2018,19,28/07/2018,Gold Coast,Carlton,CD_M20180141905
2018,19,28/07/2018,Adelaide,Melbourne,CD_M20180141906
2018,19,29/07/2018,North Melbourne,West Coast,CD_M20180141907
2018,19,29/07/2018,Western Bulldogs,Port Adelaide,CD_M20180141908
2018,19,29/07/2018,Fremantle,Hawthorn,CD_M20180141909
2018,20,3/08/2018,Richmond,Geelong,CD_M20180142001
2018,20,4/08/2018,Hawthorn,Essendon,CD_M20180142002
2018,20,4/08/2018,Brisbane Lions,North Melbourne,CD_M20180142003
2018,20,4/08/2018,Adelaide,Port Adelaide,CD_M20180142004
2018,20,4/08/2018,St Kilda,Western Bulldogs,CD_M20180142005
2018,20,4/08/2018,Sydney,Collingwood,CD_M20180142006
2018,20,5/08/2018,Carlton,Greater Western Sydney,CD_M20180142007
2018,20,5/08/2018,Melbourne,Gold Coast,CD_M20180142008
2018,20,5/08/2018,West Coast,Fremantle,CD_M20180142009
2018,21,10/08/2018,Essendon,St Kilda,CD_M20180142101
2018,21,11/08/2018,Hawthorn,Geelong,CD_M20180142102
2018,21,11/08/2018,Gold Coast,Richmond,CD_M20180142103
2018,21,11/08/2018,Port Adelaide,West Coast,CD_M20180142104
2018,21,11/08/2018,Collingwood,Brisbane Lions,CD_M20180142105
2018,21,11/08/2018,Greater Western Sydney,Adelaide,CD_M20180142106
2018,21,12/08/2018,North Melbourne,Western Bulldogs,CD_M20180142107
2018,21,12/08/2018,Melbourne,Sydney,CD_M20180142108
2018,21,12/08/2018,Fremantle,Carlton,CD_M20180142109
2018,22,17/08/2018,Richmond,Essendon,CD_M20180142201
2018,22,18/08/2018,Collingwood,Port Adelaide,CD_M20180142202
2018,22,18/08/2018,Geelong,Fremantle,CD_M20180142203
2018,22,18/08/2018,Greater Western Sydney,Sydney,CD_M20180142204
2018,22,18/08/2018,Gold Coast,Brisbane Lions,CD_M20180142205
2018,22,18/08/2018,St Kilda,Hawthorn,CD_M20180142206
2018,22,19/08/2018,Carlton,Western Bulldogs,CD_M20180142207
2018,22,19/08/2018,West Coast,Melbourne,CD_M20180142208
2018,22,19/08/2018,Adelaide,North Melbourne,CD_M20180142209
2018,23,24/08/2018,Port Adelaide,Essendon,CD_M20180142301
2018,23,25/08/2018,Geelong,Gold Coast,CD_M20180142303
2018,23,25/08/2018,Richmond,Western Bulldogs,CD_M20180142304
2018,23,25/08/2018,Fremantle,Collingwood,CD_M20180142309
2018,23,25/08/2018,Carlton,Adelaide,CD_M20180142302
2018,23,25/08/2018,Sydney,Hawthorn,CD_M20180142305
2018,23,26/08/2018,Brisbane Lions,West Coast,CD_M20180142306
2018,23,26/08/2018,Melbourne,Greater Western Sydney,CD_M20180142308
2018,23,26/08/2018,St Kilda,North Melbourne,CD_M20180142307
2018,QF,6/09/2018,Richmond,Hawthorn,CD_M20180142401
2018,EF,7/09/2018,Melbourne,Geelong,CD_M20180142403
2018,EF,8/09/2018,Sydney,Greater Western Sydney,CD_M20180142404
2018,QF,8/09/2018,West Coast,Collingwood,CD_M20180142402
2018,SF,14/09/2018,Hawthorn,Melbourne,CD_M20180142502
2018,SF,15/09/2018,Collingwood,Greater Western Sydney,CD_M20180142501
2018,PF,21/09/2018,Richmond,Collingwood,CD_M20180142601
2018,PF,22/09/2018,West Coast,Melbourne,CD_M20180142602
2018,GF,29/09/2018,West Coast,Collingwood,CD_M20180142701
2019,1,21/03/2019,Carlton,Richmond,CD_M20190140101
2019,1,22/03/2019,Collingwood,Geelong,CD_M20190140102
2019,1,23/03/2019,Melbourne,Port Adelaide,CD_M20190140103
2019,1,23/03/2019,Adelaide,Hawthorn,CD_M20190140104
2019,1,23/03/2019,Western Bulldogs,Sydney,CD_M20190140105
2019,1,23/03/2019,Brisbane Lions,West Coast,CD_M20190140106
2019,1,24/03/2019,St Kilda,Gold Coast,CD_M20190140107
2019,1,24/03/2019,Greater Western Sydney,Essendon,CD_M20190140108
2019,1,24/03/2019,Fremantle,North Melbourne,CD_M20190140109
2019,2,28/03/2019,Richmond,Collingwood,CD_M20190140201
2019,2,29/03/2019,Sydney,Adelaide,CD_M20190140202
2019,2,30/03/2019,Essendon,St Kilda,CD_M20190140203
2019,2,30/03/2019,Port Adelaide,Carlton,CD_M20190140204
2019,2,30/03/2019,Geelong,Melbourne,CD_M20190140205
2019,2,30/03/2019,West Coast,Greater Western Sydney,CD_M20190140206
2019,2,31/03/2019,North Melbourne,Brisbane Lions,CD_M20190140207
2019,2,31/03/2019,Hawthorn,Western Bulldogs,CD_M20190140208
2019,2,31/03/2019,Gold Coast,Fremantle,CD_M20190140209
2019,3,4/04/2019,Adelaide,Geelong,CD_M20190140301
2019,3,5/04/2019,Melbourne,Essendon,CD_M20190140302
2019,3,6/04/2019,Carlton,Sydney,CD_M20190140303
2019,3,6/04/2019,Greater Western Sydney,Richmond,CD_M20190140304
2019,3,6/04/2019,Brisbane Lions,Port Adelaide,CD_M20190140305
2019,3,6/04/2019,Collingwood,West Coast,CD_M20190140306
2019,3,7/04/2019,Western Bulldogs,Gold Coast,CD_M20190140307
2019,3,7/04/2019,Hawthorn,North Melbourne,CD_M20190140308
2019,3,7/04/2019,Fremantle,St Kilda,CD_M20190140309
2019,4,11/04/2019,Sydney,Melbourne,CD_M20190140401
2019,4,12/04/2019,Collingwood,Western Bulldogs,CD_M20190140402
2019,4,13/04/2019,Geelong,Greater Western Sydney,CD_M20190140403
2019,4,13/04/2019,Essendon,Brisbane Lions,CD_M20190140404
2019,4,13/04/2019,Port Adelaide,Richmond,CD_M20190140405
2019,4,13/04/2019,North Melbourne,Adelaide,CD_M20190140406
2019,4,13/04/2019,West Coast,Fremantle,CD_M20190140407
2019,4,14/04/2019,Gold Coast,Carlton,CD_M20190140408
2019,4,14/04/2019,St Kilda,Hawthorn,CD_M20190140409
2019,5,18/04/2019,Brisbane Lions,Collingwood,CD_M20190140501
2019,5,19/04/2019,North Melbourne,Essendon,CD_M20190140502
2019,5,19/04/2019,West Coast,Port Adelaide,CD_M20190140503
2019,5,20/04/2019,Greater Western Sydney,Fremantle,CD_M20190140504
2019,5,20/04/2019,Melbourne,St Kilda,CD_M20190140505
2019,5,20/04/2019,Richmond,Sydney,CD_M20190140506
2019,5,21/04/2019,Western Bulldogs,Carlton,CD_M20190140507
2019,5,21/04/2019,Adelaide,Gold Coast,CD_M20190140508
2019,5,22/04/2019,Hawthorn,Geelong,CD_M20190140509
2019,6,24/04/2019,Richmond,Melbourne,CD_M20190140601
2019,6,25/04/2019,Essendon,Collingwood,CD_M20190140602
2019,6,26/04/2019,Port Adelaide,North Melbourne,CD_M20190140603
2019,6,27/04/2019,Gold Coast,Brisbane Lions,CD_M20190140604
2019,6,27/04/2019,St Kilda,Adelaide,CD_M20190140605
2019,6,27/04/2019,Sydney,Greater Western Sydney,CD_M20190140606
2019,6,27/04/2019,Fremantle,Western Bulldogs,CD_M20190140607
2019,6,28/04/2019,Hawthorn,Carlton,CD_M20190140608
2019,6,28/04/2019,Geelong,West Coast,CD_M20190140609
2019,7,3/05/2019,Collingwood,Port Adelaide,CD_M20190140701
2019,7,4/05/2019,Melbourne,Hawthorn,CD_M20190140702
2019,7,4/05/2019,Greater Western Sydney,St Kilda,CD_M20190140703
2019,7,4/05/2019,Brisbane Lions,Sydney,CD_M20190140704
2019,7,4/05/2019,Western Bulldogs,Richmond,CD_M20190140705
2019,7,4/05/2019,West Coast,Gold Coast,CD_M20190140706
2019,7,5/05/2019,Carlton,North Melbourne,CD_M20190140707
2019,7,5/05/2019,Geelong,Essendon,CD_M20190140708
2019,7,5/05/2019,Adelaide,Fremantle,CD_M20190140709
2019,8,10/05/2019,Sydney,Essendon,CD_M20190140801
2019,8,11/05/2019,Western Bulldogs,Brisbane Lions,CD_M20190140802
2019,8,11/05/2019,Carlton,Collingwood,CD_M20190140803
2019,8,11/05/2019,Gold Coast,Melbourne,CD_M20190140804
2019,8,11/05/2019,St Kilda,West Coast,CD_M20190140805
2019,8,11/05/2019,Port Adelaide,Adelaide,CD_M20190140806
2019,8,12/05/2019,North Melbourne,Geelong,CD_M20190140807
2019,8,12/05/2019,Hawthorn,Greater Western Sydney,CD_M20190140808
2019,8,12/05/2019,Fremantle,Richmond,CD_M20190140809
2019,9,17/05/2019,West Coast,Melbourne,CD_M20190140901
2019,9,18/05/2019,Collingwood,St Kilda,CD_M20190140902
2019,9,18/05/2019,Brisbane Lions,Adelaide,CD_M20190140903
2019,9,18/05/2019,Geelong,Western Bulldogs,CD_M20190140904
2019,9,18/05/2019,Essendon,Fremantle,CD_M20190140905
2019,9,18/05/2019,North Melbourne,Sydney,CD_M20190140906
2019,9,19/05/2019,Port Adelaide,Gold Coast,CD_M20190140907
2019,9,19/05/2019,Richmond,Hawthorn,CD_M20190140908
2019,9,19/05/2019,Greater Western Sydney,Carlton,CD_M20190140909
2019,10,24/05/2019,Sydney,Collingwood,CD_M20190141001
2019,10,25/05/2019,Hawthorn,Port Adelaide,CD_M20190141002
2019,10,25/05/2019,Western Bulldogs,North Melbourne,CD_M20190141003
2019,10,25/05/2019,Adelaide,West Coast,CD_M20190141004
2019,10,25/05/2019,Gold Coast,Geelong,CD_M20190141005
2019,10,25/05/2019,Richmond,Essendon,CD_M20190141006
2019,10,26/05/2019,Melbourne,Greater Western Sydney,CD_M20190141007
2019,10,26/05/2019,St Kilda,Carlton,CD_M20190141008
2019,10,26/05/2019,Fremantle,Brisbane Lions,CD_M20190141009
2019,11,31/05/2019,North Melbourne,Richmond,CD_M20190141101
2019,11,1/06/2019,Collingwood,Fremantle,CD_M20190141102
2019,11,1/06/2019,Greater Western Sydney,Gold Coast,CD_M20190141103
2019,11,1/06/2019,Geelong,Sydney,CD_M20190141104
2019,11,1/06/2019,Brisbane Lions,Hawthorn,CD_M20190141105
2019,11,1/06/2019,Melbourne,Adelaide,CD_M20190141106
2019,11,2/06/2019,St Kilda,Port Adelaide,CD_M20190141107
2019,11,2/06/2019,Essendon,Carlton,CD_M20190141108
2019,11,2/06/2019,West Coast,Western Bulldogs,CD_M20190141109
2019,12,7/06/2019,Richmond,Geelong,CD_M20190141201
2019,12,8/06/2019,Carlton,Brisbane Lions,CD_M20190141202
2019,12,8/06/2019,Gold Coast,North Melbourne,CD_M20190141203
2019,12,8/06/2019,Adelaide,Greater Western Sydney,CD_M20190141204
2019,12,9/06/2019,Sydney,West Coast,CD_M20190141205
2019,12,10/06/2019,Collingwood,Melbourne,CD_M20190141206
2019,13,13/06/2019,Adelaide,Richmond,CD_M20190141301
2019,13,14/06/2019,Essendon,Hawthorn,CD_M20190141302
2019,13,15/06/2019,Gold Coast,St Kilda,CD_M20190141303
2019,13,15/06/2019,Fremantle,Port Adelaide,CD_M20190141304
2019,13,15/06/2019,Carlton,Western Bulldogs,CD_M20190141305
2019,13,16/06/2019,North Melbourne,Greater Western Sydney,CD_M20190141306
2019,14,20/06/2019,West Coast,Essendon,CD_M20190141401
2019,14,21/06/2019,Sydney,Hawthorn,CD_M20190141402
2019,14,22/06/2019,Melbourne,Fremantle,CD_M20190141403
2019,14,22/06/2019,St Kilda,Brisbane Lions,CD_M20190141404
2019,14,22/06/2019,Port Adelaide,Geelong,CD_M20190141405
2019,14,23/06/2019,Western Bulldogs,Collingwood,CD_M20190141406
2019,15,27/06/2019,Essendon,Greater Western Sydney,CD_M20190141501
2019,15,28/06/2019,Geelong,Adelaide,CD_M20190141502
2019,15,29/06/2019,Hawthorn,West Coast,CD_M20190141503
2019,15,29/06/2019,Sydney,Gold Coast,CD_M20190141504
2019,15,29/06/2019,Collingwood,North Melbourne,CD_M20190141505
2019,15,29/06/2019,Port Adelaide,Western Bulldogs,CD_M20190141506
2019,15,30/06/2019,St Kilda,Richmond,CD_M20190141507
2019,15,30/06/2019,Brisbane Lions,Melbourne,CD_M20190141508
2019,15,30/06/2019,Fremantle,Carlton,CD_M20190141509
2019,16,5/07/2019,Hawthorn,Collingwood,CD_M20190141601
2019,16,6/07/2019,Essendon,Sydney,CD_M20190141602
2019,16,6/07/2019,Gold Coast,Richmond,CD_M20190141603
2019,16,6/07/2019,Adelaide,Port Adelaide,CD_M20190141604
2019,16,6/07/2019,Western Bulldogs,Geelong,CD_M20190141605
2019,16,6/07/2019,Fremantle,West Coast,CD_M20190141606
2019,16,7/07/2019,Carlton,Melbourne,CD_M20190141607
2019,16,7/07/2019,North Melbourne,St Kilda,CD_M20190141608
2019,16,7/07/2019,Greater Western Sydney,Brisbane Lions,CD_M20190141609
2019,17,12/07/2019,West Coast,Collingwood,CD_M20190141701
2019,17,13/07/2019,Sydney,Carlton,CD_M20190141702
2019,17,13/07/2019,Hawthorn,Fremantle,CD_M20190141703
2019,17,13/07/2019,Essendon,North Melbourne,CD_M20190141704
2019,17,13/07/2019,Gold Coast,Adelaide,CD_M20190141705
2019,17,13/07/2019,Geelong,St Kilda,CD_M20190141706
2019,17,14/07/2019,Richmond,Greater Western Sydney,CD_M20190141707
2019,17,14/07/2019,Western Bulldogs,Melbourne,CD_M20190141708
2019,17,14/07/2019,Port Adelaide,Brisbane Lions,CD_M20190141709
2019,18,19/07/2019,Adelaide,Essendon,CD_M20190141801
2019,18,20/07/2019,Richmond,Port Adelaide,CD_M20190141802
2019,18,20/07/2019,Carlton,Gold Coast,CD_M20190141803
2019,18,20/07/2019,Greater Western Sydney,Collingwood,CD_M20190141804
2019,18,20/07/2019,Brisbane Lions,North Melbourne,CD_M20190141805
2019,18,20/07/2019,Fremantle,Sydney,CD_M20190141806
2019,18,21/07/2019,Geelong,Hawthorn,CD_M20190141807
2019,18,21/07/2019,Melbourne,West Coast,CD_M20190141808
2019,18,21/07/2019,St Kilda,Western Bulldogs,CD_M20190141809
2019,19,26/07/2019,Collingwood,Richmond,CD_M20190141901
2019,19,27/07/2019,Hawthorn,Brisbane Lions,CD_M20190141902
2019,19,27/07/2019,Carlton,Adelaide,CD_M20190141903
2019,19,27/07/2019,West Coast,North Melbourne,CD_M20190141904
2019,19,27/07/2019,St Kilda,Melbourne,CD_M20190141905
2019,19,27/07/2019,Port Adelaide,Greater Western Sydney,CD_M20190141906
2019,19,28/07/2019,Western Bulldogs,Fremantle,CD_M20190141907
2019,19,28/07/2019,Sydney,Geelong,CD_M20190141908
2019,19,28/07/2019,Gold Coast,Essendon,CD_M20190141909
2019,20,2/08/2019,North Melbourne,Hawthorn,CD_M20190142001
2019,20,3/08/2019,Essendon,Port Adelaide,CD_M20190142002
2019,20,3/08/2019,Greater Western Sydney,Sydney,CD_M20190142003
2019,20,3/08/2019,Fremantle,Geelong,CD_M20190142004
2019,20,3/08/2019,Melbourne,Richmond,CD_M20190142005
2019,20,3/08/2019,Adelaide,St Kilda,CD_M20190142006
2019,20,4/08/2019,Collingwood,Gold Coast,CD_M20190142007
2019,20,4/08/2019,Carlton,West Coast,CD_M20190142008
2019,20,4/08/2019,Brisbane Lions,Western Bulldogs,CD_M20190142009
2019,21,9/08/2019,Greater Western Sydney,Hawthorn,CD_M20190142101
2019,21,10/08/2019,Melbourne,Collingwood,CD_M20190142102
2019,21,10/08/2019,Port Adelaide,Sydney,CD_M20190142103
2019,21,10/08/2019,Brisbane Lions,Gold Coast,CD_M20190142104
2019,21,10/08/2019,Essendon,Western Bulldogs,CD_M20190142105
2019,21,10/08/2019,Geelong,North Melbourne,CD_M20190142106
2019,21,11/08/2019,St Kilda,Fremantle,CD_M20190142107
2019,21,11/08/2019,Richmond,Carlton,CD_M20190142108
2019,21,11/08/2019,West Coast,Adelaide,CD_M20190142109
2019,22,16/08/2019,Melbourne,Sydney,CD_M20190142201
2019,22,17/08/2019,Carlton,St Kilda,CD_M20190142202
2019,22,17/08/2019,Brisbane Lions,Geelong,CD_M20190142203
2019,22,17/08/2019,Adelaide,Collingwood,CD_M20190142204
2019,22,17/08/2019,North Melbourne,Port Adelaide,CD_M20190142205
2019,22,17/08/2019,Fremantle,Essendon,CD_M20190142206
2019,22,18/08/2019,Richmond,West Coast,CD_M20190142207
2019,22,18/08/2019,Greater Western Sydney,Western Bulldogs,CD_M20190142208
2019,22,18/08/2019,Hawthorn,Gold Coast,CD_M20190142209
2019,23,23/08/2019,Collingwood,Essendon,CD_M20190142308
2019,23,24/08/2019,Sydney,St Kilda,CD_M20190142309
2019,23,24/08/2019,North Melbourne,Melbourne,CD_M20190142302
2019,23,24/08/2019,Geelong,Carlton,CD_M20190142306
2019,23,24/08/2019,Gold Coast,Greater Western Sydney,CD_M20190142304
2019,23,24/08/2019,West Coast,Hawthorn,CD_M20190142305
2019,23,25/08/2019,Western Bulldogs,Adelaide,CD_M20190142307
2019,23,25/08/2019,Richmond,Brisbane Lions,CD_M20190142303
2019,23,25/08/2019,Port Adelaide,Fremantle,CD_M20190142301
2019,EF,5/09/2019,West Coast,Essendon,CD_M20190142401
